,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,label,ph,Location,Nitrogen Content    ( kg ha-1),Electrical Conductivity      (dSm-1),Organic Carbon (%)
0,55.04332201,62.07942199,63.96604077,61.061495,0.473918985,0.353635676,0.320869273,0.369758069,0.024876912,0.021659111,0.020966065,0.022048165,5186.226122,6395.455237,6731.267686,6235.595285,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
1,50.75871625,57.35542518,60.81672031,58.82433362,0.53466619,0.421914448,0.364032786,0.397043369,0.02693878,0.023105963,0.022423331,0.021794534,4513.888057,5631.056896,6197.116792,5873.521386,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
2,49.86080815,56.05684123,59.13851931,57.25845647,0.515169885,0.403626489,0.349091985,0.382711797,0.025988587,0.023083595,0.021126813,0.022116136,4324.959861,5341.565026,5830.752146,5529.114171,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
3,57.55617736,61.54872881,66.01525393,65.72164276,0.466332992,0.400707672,0.326837814,0.329389692,0.028460352,0.026709642,0.024385109,0.023239243,5743.534114,6456.173023,7265.742185,7227.078154,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
4,56.43266583,61.02966102,64.64356223,64.40315805,0.473425526,0.399843798,0.33642624,0.341351154,0.030759699,0.026405618,0.025481705,0.026520228,5531.034883,6314.234753,6973.133906,6929.573917,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
5,55.90057214,64.38236998,62.38302933,57.70257497,0.46380439,0.312858748,0.351346008,0.429944257,0.024154013,0.020423301,0.021817699,0.023859255,5372.543268,6911.716029,6541.214109,5733.515881,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
6,49.44258895,54.77768724,58.5985515,57.92456178,0.538696095,0.449381158,0.382293597,0.39244902,0.029448105,0.024689754,0.023086208,0.023714721,4313.318005,5161.050141,5784.850626,5695.354701,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
7,54.92311818,60.99748298,63.91511087,62.24621541,0.486361341,0.384998749,0.334207375,0.362765223,0.027133518,0.02309964,0.022934455,0.023101818,5209.830824,6253.783808,6775.88539,6480.525369,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
8,53.58728768,55.32049471,59.88528255,62.27725264,0.477622663,0.44613131,0.366318491,0.320937231,0.024009402,0.024020514,0.022229312,0.020814888,4967.39798,5290.565678,6068.063144,6486.212317,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
9,55.0642589,56.52116833,60.76809728,62.97492032,0.444817543,0.416573798,0.341420725,0.29872972,0.023185771,0.023840289,0.022034172,0.020883454,5196.677382,5484.304451,6206.311767,6591.724884,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
10,53.09313428,61.16117992,60.93823319,57.17492395,0.496018395,0.357378403,0.361104346,0.428945259,0.026920129,0.021674649,0.021681793,0.023121682,4915.43567,6268.774428,6225.306223,5569.908482,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
11,52.75880565,60.35745328,60.703201,57.35205708,0.482770986,0.349400163,0.342661488,0.404652872,0.026999658,0.022326706,0.022092468,0.023665971,4829.738208,6087.664602,6147.970011,5570.648812,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
12,52.89839085,57.01553672,60.81500358,60.93660365,0.500190897,0.431390819,0.362753515,0.361058955,0.026498897,0.023166215,0.022232327,0.021757043,4860.355927,5531.943539,6192.158637,6216.970683,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
13,53.98921867,60.3951905,62.94477825,60.673928,0.480055085,0.369254956,0.325044604,0.365556912,0.0251632,0.02165951,0.021120047,0.021061516,5004.841892,6090.562256,6525.41892,6126.913606,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
14,56.1759342,62.51263943,65.31130186,63.34340142,0.476964118,0.372968465,0.323984205,0.358634019,0.031764168,0.026765221,0.026809419,0.026891382,5490.163311,6591.771042,7107.599177,6741.456287,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
15,57.13910245,65.67390989,64.22673462,59.29731638,0.468233295,0.321197016,0.350284161,0.429803983,0.025790741,0.020681672,0.02299233,0.025088126,5613.59764,7191.517203,6904.851234,6041.236401,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
16,59.74695155,68.11607272,65.02074392,60.53139939,0.443574151,0.303348779,0.357267845,0.430777419,0.031324983,0.02627407,0.027749593,0.029729234,6214.770159,7790.760285,7191.231581,6365.727763,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
17,52.99443948,59.78250398,61.33907368,58.33822251,0.465236689,0.341324447,0.314380234,0.369515726,0.024040806,0.020767233,0.020867305,0.022208116,4813.754389,5952.358992,6202.508137,5697.309141,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
18,54.33752905,62.13246052,61.98487124,58.44248877,0.482369438,0.347784316,0.348752584,0.413925348,0.026154295,0.021289537,0.02086772,0.022978921,5088.103451,6420.286741,6402.61985,5769.771693,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
19,57.23783301,65.0056135,64.17907725,59.68584311,0.437961146,0.298998485,0.319452379,0.394818495,0.022680152,0.019465573,0.01996337,0.022167369,5577.596174,6974.52575,6801.460908,6020.883004,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
20,52.79787234,61.29965233,61.08580114,57.10828625,0.513034272,0.370143066,0.373991215,0.443505315,0.027584892,0.022718871,0.022705362,0.024255662,4886.179242,6320.829712,6274.957797,5583.812835,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
21,51.20498838,58.23889975,59.66312589,56.77136752,0.4984928,0.373251497,0.349197508,0.401822092,0.02654275,0.022281064,0.02118777,0.022243753,4540.246183,5691.470864,5913.868777,5433.44908,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
22,54.6360093,58.2006374,62.72421316,62.75456323,0.469493223,0.406013959,0.328290229,0.325717893,0.023881994,0.022878312,0.020598042,0.020174686,5139.270052,5763.538896,6528.639342,6544.996885,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
23,51.93581262,60.47602492,59.97094063,55.22479357,0.500946488,0.346067687,0.359607653,0.442141583,0.024912293,0.020751576,0.021305214,0.023854653,4672.723798,6140.332319,6027.695046,5238.062074,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
24,59.42150903,67.38034188,62.85872675,58.90679777,0.42378332,0.283673517,0.360835047,0.430263255,0.025019334,0.020998458,0.023208086,0.026089883,6002.582639,7463.292735,6653.78083,5933.586973,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
25,55.24729126,61.25376648,64.0598176,62.08907359,0.474412255,0.37328205,0.323747565,0.356705192,0.025767256,0.022307348,0.022082568,0.022985356,5245.958323,6269.025931,6766.34519,6434.983033,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
26,54.17883068,61.76962915,61.69023605,58.24992757,0.475228004,0.342133117,0.342743105,0.407104785,0.026223972,0.02135477,0.020779756,0.022067592,5050.195602,6340.70951,6326.733906,5715.234825,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
27,51.15846594,58.32931334,61.01865165,58.37137839,0.530295573,0.408314535,0.363062019,0.409259504,0.026964263,0.02301307,0.021782671,0.023029931,4572.113731,5779.406997,6222.089539,5771.773305,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
28,55.89057751,64.62637621,62.8162196,58.01734753,0.4725825,0.320492109,0.355042718,0.435452464,0.02424148,0.020541891,0.022038656,0.023643608,5390.89047,6968.983648,6632.069117,5790.577575,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
29,54.66284642,62.60093438,62.71680973,59.09957627,0.485597572,0.351060401,0.348336444,0.413054018,0.025271262,0.021741234,0.022342912,0.023026166,5160.206454,6522.144394,6542.890415,5899.390863,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
30,53.89002324,60.15064103,62.631402,60.45074605,0.475207995,0.366219181,0.322408579,0.361964067,0.024068485,0.021617668,0.020061316,0.020232185,4972.791078,6024.802206,6448.97407,6065.646856,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
31,55.43659932,63.17112125,65.2236588,62.08139577,0.498284299,0.372456277,0.339251829,0.391136359,0.036050594,0.032189817,0.030499276,0.03088588,5421.648972,6793.536904,7151.663537,6590.934612,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
32,53.19213302,60.00736998,61.80066166,59.09834492,0.483153,0.36361239,0.33285144,0.381617859,0.025594743,0.021910573,0.02082469,0.021972214,4881.265117,6024.617431,6315.173444,5854.021205,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
33,52.90979796,59.88162755,61.89016452,59.17843691,0.494650238,0.374420609,0.339485472,0.388623985,0.025722661,0.021643553,0.021394776,0.021675842,4838.084159,6001.292319,6337.02779,5866.195784,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
34,56.52074021,58.00327756,62.51350143,64.8815189,0.453015974,0.425986569,0.348774115,0.30441979,0.023207457,0.02396348,0.021965549,0.02044538,5488.010388,5783.489769,6575.940111,7007.685481,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
35,57.08950474,59.08384036,63.82367668,65.66056425,0.462225976,0.426724772,0.348293222,0.313485406,0.024344187,0.023688879,0.022459569,0.020213118,5597.694547,5988.244821,6829.318848,7170.958188,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
36,53.7682639,60.97289222,61.63022175,57.54476315,0.451821334,0.314760233,0.306398108,0.380003782,0.02319435,0.020339107,0.020137215,0.021461308,4917.655587,6158.123732,6245.647103,5571.580653,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
37,54.90114429,63.24722947,64.0453505,60.39763509,0.500776556,0.365130905,0.351786209,0.414042991,0.030480146,0.025746462,0.025048449,0.025161584,5257.141194,6702.19631,6844.163376,6185.735966,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
38,55.34748793,63.08262712,63.94479614,59.71666305,0.459802488,0.322703419,0.309697049,0.38302665,0.023853438,0.019563895,0.019436222,0.022106219,5250.060987,6592.535945,6734.168079,6005.143289,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
39,54.31382085,54.90605534,59.22652003,62.72990004,0.460024322,0.449568209,0.371190687,0.305398796,0.024642314,0.0242614,0.02177484,0.021172995,5086.192491,5193.481059,5931.744868,6553.312654,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
40,52.47496871,57.71664494,60.62201359,59.45637766,0.478634919,0.387170667,0.333111173,0.354031398,0.025881724,0.022770174,0.021894203,0.021426803,4754.661595,5606.214146,6104.95853,5908.129563,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
41,56.29136421,65.28022237,63.9408083,58.91916558,0.484882803,0.334106898,0.360375733,0.441319449,0.02633012,0.021770355,0.023407649,0.02593004,5496.927374,7127.735061,6871.879256,5978.332863,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
42,52.07394958,56.36437056,61.05860157,60.25012676,0.498311596,0.419793716,0.339022213,0.350540581,0.025666877,0.023179092,0.021051141,0.02036952,4682.496514,5427.125416,6196.486463,6075.454458,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
43,52.24580726,58.15453426,61.83851931,60.72702086,0.528432914,0.434192088,0.37154319,0.388062502,0.02789159,0.024031219,0.022819893,0.023750112,4798.827177,5774.486129,6413.523999,6244.236509,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
44,58.59878419,66.54088802,64.32687768,59.96420035,0.432768767,0.292109083,0.333394898,0.407594795,0.023360593,0.020926007,0.021614062,0.023483066,5839.928267,7316.201651,6908.70059,6123.039276,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
45,54.19599499,58.39097132,62.20069742,62.55852528,0.4997937,0.432618725,0.364697836,0.359892478,0.027660808,0.024169509,0.023389526,0.022536972,5110.084105,5797.652053,6487.657064,6541.724721,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
46,56.0111568,62.58467333,64.90670601,62.53529263,0.468441218,0.357809636,0.316735568,0.35873446,0.030863596,0.026694818,0.026578805,0.026887045,5484.704845,6643.132044,7064.970798,6631.909333,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
47,57.81509029,65.7659351,63.60352289,59.26314646,0.434488086,0.291545893,0.332273252,0.406767262,0.022873835,0.02033282,0.021110792,0.023264017,5687.401037,7151.16692,6757.051627,5988.567471,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
48,53.44146254,59.08525279,62.64985694,61.52377589,0.508721115,0.417381282,0.356649981,0.374320113,0.026981518,0.022952944,0.022540638,0.022316789,4982.518237,5925.493916,6544.893276,6362.309231,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
49,55.23851243,63.2347349,64.66242847,61.26129943,0.498085258,0.368110223,0.346256194,0.403625809,0.032839842,0.027683601,0.027116603,0.026983565,5344.986769,6747.660637,6988.192758,6369.183761,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
50,57.16624352,64.8494133,62.94694206,58.75889106,0.428807992,0.288168696,0.326020639,0.399390595,0.022225654,0.019455411,0.020585241,0.022311123,5546.199535,6937.379618,6585.642901,5853.727202,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
51,53.47099946,62.13606403,62.88907368,59.09577358,0.520512542,0.37920794,0.366275709,0.43100975,0.030362871,0.025161679,0.025255665,0.026077904,5022.069498,6518.364045,6652.039396,5973.926644,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
52,54.99086358,60.84858033,63.84998212,62.04775098,0.471801385,0.371406096,0.318904975,0.349559283,0.024570507,0.02221426,0.020334371,0.020653229,5172.636242,6179.053383,6706.162357,6393.957754,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
53,52.54378688,60.22099087,61.88045422,58.33764305,0.496835005,0.361680909,0.33462707,0.395134144,0.025603394,0.020642473,0.020680031,0.023256017,4777.845271,6083.886209,6349.444367,5764.394176,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
54,52.20527445,58.08836738,61.44091559,59.66510937,0.498892376,0.395884864,0.337562873,0.367073062,0.026045323,0.022123644,0.02078819,0.021433875,4722.383318,5715.709909,6274.022675,5988.404788,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
55,52.74679063,58.80097421,62.12979256,60.69355715,0.51886557,0.419897933,0.36285932,0.386425689,0.027063591,0.02297316,0.022365485,0.022636685,4854.273127,5872.702249,6454.802682,6209.656762,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
56,56.94294654,56.80372664,60.7691166,64.67530422,0.423010938,0.422846272,0.350560346,0.279492898,0.022871297,0.023005167,0.021211271,0.019849179,5505.330932,5499.068937,6178.414217,6866.368445,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
57,55.26384767,61.10942706,64.13413805,62.35086194,0.472104433,0.372077167,0.319879872,0.349915851,0.024594173,0.022977101,0.021418914,0.020938232,5225.354425,6239.337045,6770.508709,6459.769991,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
58,48.97380654,55.55638853,58.41133763,56.29679125,0.53217007,0.414005966,0.364195253,0.401585327,0.027225484,0.024009031,0.021882204,0.022317204,4185.297032,5262.790924,5712.444921,5374.875199,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
59,53.19386733,60.61525786,62.6223176,59.55763798,0.499563024,0.373383856,0.338821509,0.390865936,0.025566083,0.020594871,0.020911217,0.021382361,4894.148167,6151.684576,6497.195637,5979.769575,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
60,54.77774003,62.38687889,62.99012876,59.63550268,0.476439791,0.346261887,0.335842352,0.396000734,0.026049356,0.021179016,0.020734753,0.02145011,5161.644788,6460.035003,6564.201288,5968.346063,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
61,52.9040944,58.96688034,61.83401288,59.97242141,0.493870418,0.390217621,0.339987393,0.371473406,0.025669937,0.021962441,0.02118027,0.022742567,4844.370427,5851.693267,6333.327825,6031.843963,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
62,54.24024674,61.90647182,62.97989986,58.88720484,0.470111298,0.332963336,0.31641353,0.387859555,0.024071758,0.019467501,0.0204027,0.021759596,5057.801198,6376.623588,6545.273712,5852.422117,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
63,55.0008761,58.47004925,62.03281474,62.70500145,0.470785527,0.413256388,0.347501785,0.336518609,0.025491905,0.022410458,0.02124045,0.021210626,5208.514911,5774.672135,6416.917471,6529.187437,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
64,54.12082961,58.46787629,61.81827611,61.48033464,0.470878386,0.396692128,0.335750175,0.342989716,0.0249614,0.021416308,0.020600677,0.020831016,5030.052208,5745.315298,6321.233441,6256.742141,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
65,53.76045056,59.04697233,62.65608011,61.24413299,0.475879183,0.383335821,0.320498869,0.343281561,0.024235786,0.022046512,0.01989627,0.0199071,4974.905847,5870.360206,6482.744099,6252.629654,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
66,52.08566065,60.32969361,62.13327969,58.37317109,0.522075266,0.381191347,0.353157154,0.415243742,0.026283747,0.02113153,0.021568022,0.023642412,4732.593009,6152.299707,6437.365504,5813.221534,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
67,53.41871983,60.46604737,62.06264306,58.94560336,0.471181059,0.345314635,0.31717842,0.373632137,0.024121975,0.020939323,0.020765629,0.021493773,4908.619185,6100.045324,6369.231348,5836.097928,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
68,53.9473449,58.50159351,61.85949571,61.54287991,0.477874442,0.40105036,0.339198998,0.34587748,0.025978586,0.022295904,0.021244835,0.021065071,5022.366047,5772.326959,6365.815111,6303.905114,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
69,52.06018237,60.51959293,60.83998569,57.08431117,0.520272124,0.378352535,0.372079802,0.437724454,0.027614958,0.022570803,0.022079602,0.023556802,4738.815019,6153.355461,6209.001681,5565.501883,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
70,54.79540497,63.20724685,64.69366953,61.13754889,0.513380661,0.378818829,0.355158527,0.413328071,0.039825333,0.033850423,0.034158706,0.034794765,5351.661094,6846.788769,7112.269421,6467.691909,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
71,53.32015019,61.67362017,62.85300429,59.24047516,0.521167738,0.384042597,0.365851086,0.426717382,0.029227403,0.024328474,0.024763415,0.025303732,4982.215627,6426.325076,6621.394278,5982.336846,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
72,56.11137136,64.21175576,63.41858011,58.714309,0.454882403,0.310976602,0.330481894,0.409223986,0.023126686,0.020222599,0.020844214,0.022233921,5403.015144,6845.685209,6676.045511,5869.422443,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
73,59.08240658,59.93553527,64.33751788,67.20326307,0.43694247,0.421626798,0.347739398,0.296271232,0.025833403,0.026139607,0.023612669,0.022263328,5967.633023,6141.689664,6937.055687,7472.768271,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
74,55.30037547,58.99545487,63.7347103,63.73263436,0.479902854,0.415897632,0.336932686,0.334641767,0.024862008,0.023396135,0.021636371,0.020417141,5278.090935,5939.006283,6758.875984,6767.689537,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
75,51.8033971,60.11592786,61.67285408,57.69419093,0.520119999,0.376694785,0.352719103,0.418797072,0.026155077,0.021729819,0.021625232,0.023150708,4678.946648,6097.177785,6340.77196,5684.453933,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
76,58.53715358,66.31086122,64.1836731,59.91932855,0.429383527,0.290974377,0.331560932,0.404152426,0.023269963,0.020950265,0.021835838,0.023418832,5820.859378,7258.207319,6859.422693,6100.198917,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
77,53.39109601,59.25392945,62.05219957,60.58193901,0.487853133,0.389694886,0.339632106,0.36500479,0.025772807,0.021705451,0.021243909,0.021428388,4934.618487,5898.480244,6385.205848,6137.158862,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
78,57.66363311,60.76517456,65.23408441,65.70275605,0.454174666,0.402156039,0.326896518,0.316872658,0.025759611,0.023600459,0.021891892,0.020710341,5723.51745,6282.944662,7093.474821,7179.215468,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
79,54.98381906,59.45762712,62.94138054,62.66424019,0.47674865,0.40230422,0.340138713,0.34519962,0.025474138,0.022043542,0.021500366,0.020985575,5203.542231,5954.975011,6569.445458,6524.011698,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
80,56.26220275,63.9573555,61.46473534,57.17229828,0.431512422,0.289261641,0.337367045,0.413385226,0.023081818,0.019907493,0.021426608,0.022558853,5399.94452,6769.498099,6320.661588,5587.471806,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
81,55.57276953,62.44027959,65.1444206,62.73766841,0.48711299,0.374509264,0.329039351,0.369445327,0.030939853,0.026823248,0.025926671,0.025982651,5380.377275,6579.515573,7066.315808,6633.594071,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
82,53.31450027,61.95114443,61.1982475,56.36862596,0.487263614,0.33369763,0.351065248,0.433202475,0.024684417,0.019488059,0.021385194,0.024050585,4922.588164,6415.575764,6266.863162,5457.078064,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
83,51.27729304,57.87704621,60.85293276,58.90285021,0.529088909,0.418974241,0.367078713,0.398687117,0.027311691,0.023031968,0.022084236,0.022782095,4592.756928,5681.321636,6188.818991,5880.093057,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
84,54.13726086,61.94504201,64.08919886,60.82896929,0.509230374,0.380024273,0.344637261,0.396813825,0.030121989,0.025281441,0.026613004,0.027342567,5151.804917,6526.976043,6902.652432,6350.08404,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
85,53.2224924,60.2372157,63.25069742,60.91891207,0.524283727,0.411593093,0.3609395,0.398302424,0.029813004,0.025292413,0.024941508,0.02460838,4953.205364,6143.730878,6675.178594,6281.147689,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
86,55.32023959,60.28100101,63.9361588,62.68477474,0.45865174,0.372524588,0.308125925,0.32871269,0.023466116,0.021744784,0.020100134,0.020171556,5226.701073,6070.089309,6710.196602,6494.299507,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
87,55.51085285,57.51479429,62.26573677,64.32846226,0.474095463,0.439062013,0.358381084,0.31965475,0.023707238,0.023764312,0.022560396,0.020045469,5311.403183,5686.192471,6522.669134,6896.778955,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
88,50.15199356,57.78958424,59.15525751,55.91110749,0.523822979,0.389844856,0.367247495,0.425402485,0.028171112,0.023680986,0.022648334,0.023560178,4395.956499,5649.696364,5862.580794,5321.621342,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
89,53.64049705,59.7511227,62.64560086,60.95530929,0.494711109,0.392406681,0.341475236,0.37034299,0.02567615,0.022839892,0.021559065,0.022031624,4975.572519,5998.962227,6505.302325,6217.484065,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
90,51.3711425,58.7726713,60.85954936,57.97314573,0.52544101,0.398172556,0.363203418,0.413408759,0.025981256,0.02311284,0.021863277,0.023116334,4592.234543,5836.923113,6176.218956,5690.064157,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
91,57.72669408,65.78891424,61.95768956,57.70139794,0.431170385,0.283990257,0.353381901,0.428649395,0.023585105,0.020313706,0.021517335,0.02434926,5684.865689,7146.093456,6443.102575,5701.508402,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
92,56.48964777,64.39971751,62.00663448,57.61466029,0.436200387,0.292544066,0.338127454,0.414042988,0.023024159,0.019823919,0.021470327,0.023229825,5450.27066,6863.960271,6433.749481,5685.601297,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
93,55.65683891,61.98468057,64.48689199,62.30024989,0.46878851,0.360881612,0.317537383,0.356847375,0.025616932,0.021955596,0.022798475,0.022165224,5321.467459,6420.627879,6864.945011,6461.822631,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
94,53.2796889,59.09092061,62.28370887,60.85444734,0.504230644,0.408711355,0.353303548,0.377339739,0.026708923,0.022241813,0.021101312,0.021672561,4919.916628,5888.320966,6445.621012,6198.849051,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
95,57.82510281,61.24759163,65.69146996,65.73871867,0.455839625,0.397533561,0.324865895,0.321653296,0.027415497,0.025747019,0.022749043,0.021853634,5779.9946,6404.099649,7188.560783,7213.688849,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
96,60.19191847,68.61357381,64.44272175,60.09099305,0.435163405,0.292320966,0.362434025,0.434944526,0.0308883,0.026898506,0.028100718,0.030572833,6279.618452,7853.480987,7062.41132,6269.031743,0,9.12,"Achraya Narendra Dev University Campus,Ayodhya,U.P",128,0.2,0.65
